comune,year,DC_VV,bui_labf,laurea_p,laureaf_p,h_wo_water_wc_p,illiterate_p,young_p,Mafia1987
biancavilla,1979,0.386086821556091,0.126969769597054,0.0123203862458467,0.00496115162968636,0.00140636810101569,0.109675660729408,0.432069689035416,0
biancavilla,1983,0.323310047388077,0.117562152445316,0.0141945909708738,0.00611028214916587,8.18556756712496e-4,0.0975575968623161,0.419658005237579,0
biancavilla,1987,0.289783418178558,0.103775456547737,0.0164107121527195,0.00728442240506411,0.00175904901698232,0.0865723788738251,0.408200293779373,0
biancavilla,1992,0.316189020872116,0.0885739549994469,0.0208171829581261,0.00964589510113001,0.00243848492391407,0.0727799609303474,0.39135667681694,0
bisacquino,1946,0.325880110263824,0.0665364414453506,0.00351009774021804,6.62522332277149e-4,0.0610749199986458,0.25331375002861,0.474059462547302,0
bisacquino,1948,0.62712949514389,0.0753613263368607,0.00366156175732613,7.74605083279312e-4,0.0530955754220486,0.239944890141487,0.463507115840912,0
bisacquino,1953,0.437977522611618,0.0974235534667969,0.0040402221493423,0.00105481187347323,0.0331472158432007,0.206522732973099,0.437126159667969,0
bisacquino,1958,0.517471969127655,0.119485773146152,0.00441888207569718,0.00133501878008246,0.0131988590583205,0.17310057580471,0.410745203495026,0
bisacquino,1963,0.498913049697876,0.131334409117699,0.00472084898501635,0.00161592045333236,0.00113152037374675,0.135223880410194,0.387541174888611,0
bisacquino,1968,0.461086630821228,0.127862676978111,0.00490777567028999,0.0018978645093739,8.85710935108364e-4,0.0906654000282288,0.369102478027344,0
bisacquino,1972,0.48178505897522,0.129658430814743,0.00574515433982015,0.00236565177328885,6.64402788970619e-4,0.0658931732177734,0.356110095977783,0
bisacquino,1976,0.488562554121017,0.145173609256744,0.0086460430175066,0.00356013514101505,3.69112647604197e-4,0.0737446174025536,0.348393380641937,0
bisacquino,1979,0.505085706710815,0.156810000538826,0.0108217084780335,0.00445599760860205,1.47645056131296e-4,0.0796331986784935,0.342605888843536,0
bisacquino,1983,0.554638564586639,0.159441098570824,0.0129176499322057,0.00557431997731328,3.28227586578578e-4,0.0788092091679573,0.334127128124237,0
bisacquino,1987,0.511975228786469,0.149188101291656,0.0142086427658796,0.00661648157984018,9.84682701528072e-4,0.0693097859621048,0.324886322021484,0
bisacquino,1992,0.528114676475525,0.131250306963921,0.0180034674704075,0.00896770693361759,0.00147702405229211,0.056422982364893,0.310862898826599,0
bivona,1946,0.190198361873627,0.00376223586499691,0.00468612462282181,7.44456192478538e-5,0.0195490345358849,0.271537005901337,0.484583824872971,0
bivona,1948,0.577102780342102,0.0203328337520361,0.00577620649710298,8.21092282421887e-4,0.0170938111841679,0.257928371429443,0.473210155963898,0
bivona,1953,0.485618740320206,0.0617593266069889,0.00850141048431396,0.00268770894035697,0.0109557528048754,0.223906800150871,0.444775968790054,0
bivona,1958,0.36355447769165,0.103185817599297,0.0112266140058637,0.00455432571470737,0.0048176939599216,0.189885228872299,0.416341781616211,0
bivona,1963,0.382086545228958,0.125064954161644,0.0146518712863326,0.00656204205006361,9.07887239009142e-4,0.156874686479568,0.396759927272797,0
bivona,1968,0.326485693454742,0.117623046040535,0.0191272106021643,0.00878140795975924,3.40457714628428e-4,0.125380650162697,0.39045661687851,0
bivona,1972,0.354776591062546,0.116327702999115,0.0226928014308214,0.0107319438830018,1.98807156266412e-5,0.103350721299648,0.385939568281174,0
bivona,1976,0.415211051702499,0.129006922245026,0.0262143574655056,0.0132076069712639,9.94035799521953e-5,0.0908166691660881,0.382999330759048,0
bivona,1979,0.426151007413864,0.13851635158062,0.02885552495718,0.0150643549859524,1.59045725013129e-4,0.081416130065918,0.380794167518616,0
bivona,1983,0.420470267534256,0.138612046837807,0.0326884724199772,0.0172182656824589,1.98446825379506e-4,0.0712303966283798,0.371229141950607,0
bivona,1987,0.449229687452316,0.126124203205109,0.0368328094482422,0.0190504249185324,1.97726170881651e-4,0.0633929744362831,0.355039298534393,0
bivona,1992,0.503848850727081,0.108466699719429,0.0451871231198311,0.0231256876140833,1.77304958924651e-4,0.0533136092126369,0.333130210638046,0
bolognetta,1946,0.105698525905609,0,0.00178025721106678,0,0.0732704624533653,0.198548853397369,0.556750655174255,1
bolognetta,1948,0.202780053019524,0.00377155235037208,0.00194985896814615,0,0.0636536777019501,0.188049226999283,0.543308258056641,1
bolognetta,1953,0.426896005868912,0.0387931019067764,0.00237386324442923,1.52613501995802e-4,0.0396117269992828,0.161800146102905,0.509702324867249,1
bolognetta,1958,0.74717515707016,0.0738146528601646,0.00279786740429699,5.34147256985307e-4,0.0155697735026479,0.135551050305367,0.476096421480179,1
bolognetta,1963,0.745084285736084,0.118490271270275,0.00320875248871744,8.66099493578076e-4,0.00100089621264488,0.128649115562439,0.44757542014122,1
bolognetta,1968,0.497634083032608,0.177646994590759,0.00359995872713625,0.00112367956899107,6.41633465420455e-4,0.150767922401428,0.426681846380234,1
bolognetta,1972,0.530855000019073,0.216549590229988,0.00400413665920496,0.00138737168163061,3.83468257496133e-4,0.153835907578468,0.414239823818207,1
bolognetta,1976,0.54107266664505,0.230183824896812,0.00468195416033268,0.00182394799776375,2.13037914363667e-4,0.11302275955677,0.414616286754608,1
bolognetta,1979,0.542326211929321,0.240409508347511,0.00519031705334783,0.00215138029307127,8.52151642902754e-5,0.0824128985404968,0.414898663759232,1
bolognetta,1983,0.442320376634598,0.226013496518135,0.00635140109807253,0.00247414084151387,8.99742939509451e-4,0.05982356518507,0.408419132232666,1
bolognetta,1987,0.50094997882843,0.183587223291397,0.00799575261771679,0.00268308585509658,0.00269922870211303,0.0554580576717854,0.395083606243134,1
bolognetta,1992,0.481934100389481,0.136297926306725,0.011901899240911,0.00418692920356989,0.00407764501869678,0.0484602488577366,0.374477654695511,1
bompensiere,1946,0.508506596088409,0.0284203849732876,0,3.19381477311254e-4,0.240121498703957,0.253818154335022,0.545400261878967,0
bompensiere,1948,0.507462680339813,0.0655103772878647,5.00976748298854e-4,4.87268203869462e-4,0.222417324781418,0.240391403436661,0.531822562217712,0
bompensiere,1953,0.4645776450634,0.158235371112823,0.00212967651896179,9.06985020264983e-4,0.17815688252449,0.20682455599308,0.497878313064575,0
bompensiere,1958,0.689606726169586,0.250960350036621,0.00375837623141706,0.0013267018366605,0.133896440267563,0.1732577085495,0.463934034109116,0
bompensiere,1963,0.701704561710358,0.249236673116684,0.00556738395243883,0.00177108473144472,0.0899382084608078,0.147144645452499,0.427789181470871,0
bompensiere,1968,0.659459471702576,0.105839990079403,0.0076468545012176,0.00225246674381196,0.0464333072304726,0.132212281227112,0.388343453407288,0
bompensiere,1972,0.611439824104309,0.0359504371881485,0.00975710432976484,0.00255670817568898,0.0184321012347937,0.12184401601553,0.360553413629532,0
bompensiere,1976,0.666044771671295,0.100544258952141,0.0132073760032654,0.00261835684068501,0.010839038528502,0.116208642721176,0.344063073396683,0
bompensiere,1979,0.738229751586914,0.148989632725716,0.0157950799912214,0.00266459328122437,0.0051442408002913,0.111982107162476,0.331695318222046,0
bompensiere,1983,0.680451154708862,0.184550195932388,0.0142931807786226,0.00215633423067629,0.00689534144476056,0.101735964417458,0.312499731779099,0
bompensiere,1987,0.708719849586487,0.19107748568058,0.00783911067992449,0.00107816711533815,0.0179906077682972,0.0868790671229362,0.290598899126053,0
bompensiere,1992,0.811214923858643,0.187541276216507,0.00523472065106034,0.00177252595312893,0.0261772852391005,0.069251261651516,0.264427959918976,0
bompietro,1946,0.294249027967453,0.0189546421170235,0.00415254943072796,5.96195866819471e-4,0.223280936479568,0.183149874210358,0.451527327299118,0
bompietro,1948,0.487283825874329,0.0452096462249756,0.00436604162678123,6.70136127155274e-4,0.198535084724426,0.175914391875267,0.438581079244614,0
bompietro,1953,0.404069781303406,0.110847152769566,0.00489977188408375,8.54986836202443e-4,0.13667044043541,0.157825693488121,0.40621542930603,0
bompietro,1958,0.429017871618271,0.176484659314156,0.00543350167572498,0.00103983760345727,0.0748057812452316,0.139736995100975,0.373849779367447,0
bompietro,1963,0.370254814624786,0.204913303256035,0.00595530495047569,0.00120529590640217,0.0302919466048479,0.121256493031979,0.348597675561905,0
bompietro,1968,0.361878454685211,0.177528649568558,0.00645921798422933,0.00134166562929749,0.0118043199181557,0.102188266813755,0.334015935659409,0
bompietro,1972,0.365384608507156,0.161772519350052,0.00810136925429106,0.00216312101110816,6.8256858503446e-4,0.0894004479050636,0.32365158200264,0
bompietro,1976,0.449664443731308,0.164471179246902,0.0134605811908841,0.0051216552965343,5.65867696423084e-4,0.084012895822525,0.31719034910202,0
bompietro,1979,0.42565056681633,0.166495189070702,0.0174799896776676,0.0073405560106039,4.78342029964551e-4,0.0799722298979759,0.312344431877136,0
bompietro,1983,0.343293070793152,0.168644905090332,0.0218697693198919,0.00978091917932034,0.00160120008513331,0.070581890642643,0.294201046228409,0
bompietro,1987,0.413793116807938,0.170245662331581,0.0252901166677475,0.0117031121626496,0.00396361714228988,0.0571887530386448,0.264375448226929,0
bompietro,1992,0.326221615076065,0.162223234772682,0.0318257324397564,0.0153984632343054,0.00569343101233244,0.0422666855156422,0.230023056268692,0
borgetto,1946,0.562583208084106,0.0194849222898483,0,0,0.00775376800447702,0.281189650297165,0.519493162631989,1
borgetto,1948,0.729885041713715,0.0335980430245399,3.72457026969641e-4,0,0.00696206279098988,0.267688810825348,0.515824675559998,1
borgetto,1953,0.475172847509384,0.0688808485865593,0.00191713497042656,6.05326895311009e-5,0.00498280068859458,0.233936741948128,0.506653428077698,1
borgetto,1958,0.493297576904297,0.104163654148579,0.00346181285567582,2.11864418815821e-4,0.003003538120538,0.200184658169746,0.497482180595398,1
borgetto,1963,0.486787647008896,0.135935455560684,0.00432931026443839,4.12633758969605e-4,0.00158918695524335,0.171977415680885,0.490224629640579,1
borgetto,1968,0.412237763404846,0.16244076192379,0.00418103625997901,6.87559484504163e-4,0.00102220254484564,0.152087435126305,0.485837638378143,1
borgetto,1972,0.474515438079834,0.181074067950249,0.00438535818830132,9.78011637926102e-4,6.13810727372766e-4,0.134831473231316,0.480353832244873,1
borgetto,1976,0.461335957050323,0.191994547843933,0.00555850518867373,0.00147999823093414,3.41005972586572e-4,0.113543532788754,0.468947291374207,1
borgetto,1979,0.528455257415771,0.200184911489487,0.0064383652061224,0.00185648817569017,1.36402391945012e-4,0.0975775793194771,0.460392415523529,1
borgetto,1983,0.484926223754883,0.209983751177788,0.00817401148378849,0.00260544707998633,0,0.0828961133956909,0.444016933441162,1
borgetto,1987,0.456924051046371,0.218660950660706,0.0104721579700708,0.00360137829557061,0,0.0748211219906807,0.422672539949417,1
borgetto,1992,0.467043846845627,0.214591518044472,0.0142968622967601,0.00567554729059339,0,0.0644451081752777,0.396472454071045,1
brolo,1946,0.690893173217773,0.00860650651156902,0.00445103738456964,0.00129671161994338,0.213842451572418,0.202173352241516,0.567212343215942,0
brolo,1948,0.711241722106934,0.0292326714843512,0.0050300951115787,0.00133319699671119,0.188680201768875,0.191255435347557,0.554900646209717,0
brolo,1953,0.426958352327347,0.0807980895042419,0.0064777391962707,0.00142441038042307,0.125774592161179,0.163960635662079,0.524121284484863,0
brolo,1958,0.529521465301514,0.132363498210907,0.00792538281530142,0.00151562376413494,0.0628689900040627,0.136665821075439,0.493341982364655,0
brolo,1963,0.412135094404221,0.174511924386024,0.00884458422660828,0.00161816319450736,0.0201005022972822,0.108716078102589,0.472299993038177,0
brolo,1968,0.488013684749603,0.202534884214401,0.00897112209349871,0.00173769169487059,0.00753768859431148,0.0797839090228081,0.46586400270462,0
brolo,1972,0.508991837501526,0.221325278282166,0.00994393136352301,0.00247077038511634,9.35891439439729e-5,0.0590132176876068,0.458876579999924,0
brolo,1976,0.454757452011108,0.229231789708138,0.0135314771905541,0.00511621590703726,4.67945705167949e-4,0.0453676618635654,0.446373224258423,0
brolo,1979,0.46019247174263,0.235161677002907,0.0162221360951662,0.00710029993206263,7.48713151551783e-4,0.035133495926857,0.436995714902878,0
brolo,1983,0.262467205524445,0.237104251980782,0.0194994788616896,0.0092620775103569,0.00130076357163489,0.0278536211699247,0.42160627245903,0
brolo,1987,0.473684221506119,0.23308290541172,0.02246661670506,0.0109401876106858,0.00203050812706351,0.0269394293427467,0.403330743312836,0
brolo,1992,0.527329206466675,0.220721110701561,0.0285864658653736,0.0146503709256649,0.0024842272978276,0.0250059720128775,0.376813560724258,0
bronte,1946,0.546220481395721,0.0420377813279629,0.00393982324749231,8.64736968651414e-4,0.106549091637135,0.362745851278305,0.495168536901474,0
bronte,1948,0.657835066318512,0.0578061528503895,0.00419160816818476,9.03624051716179e-4,0.095808632671833,0.342028260231018,0.49131977558136,0
bronte,1953,0.523795306682587,0.097227081656456,0.004821069072932,0.00100084184668958,0.0689574852585793,0.290234267711639,0.481697857379913,0
bronte,1958,0.563609182834625,0.136648014187813,0.00545052997767925,0.00109805958345532,0.0421063378453255,0.238440275192261,0.472075939178467,0
bronte,1963,0.419546544551849,0.169525817036629,0.00613461621105671,0.00140253407880664,0.0223978739231825,0.195809558033943,0.464319318532944,0
bronte,1968,0.40905550122261,0.192588955163956,0.00690064020454884,0.00201789382845163,0.0134034296497703,0.166923716664314,0.459360688924789,0
bronte,1972,0.424531042575836,0.208869144320488,0.00784311909228563,0.0027096550911665,0.00721175642684102,0.147111013531685,0.451718688011169,0
bronte,1976,0.415728360414505,0.218638390302658,0.0097745768725872,0.00399983627721667,0.00403172802180052,0.137186259031296,0.433051317930222,0
bronte,1979,0.441196978092194,0.225965321063995,0.0112231699749827,0.00496747205033898,0.00164670671802014,0.129742696881294,0.41905078291893,0
bronte,1983,0.441022217273712,0.226806685328484,0.0109535055235028,0.00515090394765139,0.00108252698555589,0.103458948433399,0.405846208333969,0
bronte,1987,0.419510990381241,0.21872016787529,0.00848271884024143,0.00422758609056473,0.00313419592566788,0.0608162134885788,0.39810436964035,0
bronte,1992,0.435568451881409,0.199192225933075,0.00813121069222689,0.00446556648239493,0.00479876762256026,0.0212801806628704,0.384969472885132,0
buccheri,1946,0.580427885055542,0.0560912117362022,0.00179646525066346,7.70122976973653e-4,0.240214258432388,0.28931325674057,0.430017232894897,0
buccheri,1948,0.486136794090271,0.0596688948571682,0.0021732694003731,7.35921377781779e-4,0.209486827254295,0.272994607686996,0.421132206916809,0
buccheri,1953,0.385999232530594,0.0686130970716476,0.00311527960002422,6.50417234282941e-4,0.132668286561966,0.232198029756546,0.398919641971588,0
buccheri,1958,0.441670089960098,0.0775573030114174,0.00405729003250599,5.64913148991764e-4,0.0558497309684753,0.191401436924934,0.37670710682869,0
buccheri,1963,0.398926645517349,0.0742338001728058,0.0049516842700541,8.53366393130273e-4,0.0079543748870492,0.151901617646217,0.353904247283936,0
buccheri,1968,0.503475666046143,0.0525087267160416,0.00577465444803238,0.00170275580603629,0.0034438050352037,0.114346958696842,0.330215930938721,0
buccheri,1972,0.457142859697342,0.0452932417392731,0.00662267208099365,0.00234153587371111,6.63716811686754e-4,0.0894302204251289,0.315762132406235,0
buccheri,1976,0.493007004261017,0.0685714706778526,0.00803961418569088,0.00285812187939882,3.68731562048197e-4,0.0798944681882858,0.314798951148987,0
buccheri,1979,0.432587206363678,0.0860301405191422,0.00910232122987509,0.00324556115083396,1.47492624819279e-4,0.072742648422718,0.314076572656631,0
buccheri,1983,0.418141603469849,0.0991181433200836,0.0121317552402616,0.00483575137332082,0.00602540839463472,0.0619297251105309,0.305177241563797,0
buccheri,1987,0.468354433774948,0.102015912532806,0.0167736820876598,0.00749954534694552,0.0180762242525816,0.0498396344482899,0.288341790437698,0
buccheri,1992,0.445938050746918,0.101177282631397,0.0233257710933685,0.0111297648400068,0.027114337310195,0.0359142497181892,0.266338467597961,0
burgio,1946,0.338799595832825,0.00802550837397575,0.00270230835303664,5.63835201319307e-5,0.136037230491638,0.306330621242523,0.470952451229095,1
burgio,1948,0.443106174468994,0.023631988093257,0.00304183945991099,1.04852842923719e-4,0.119690515100956,0.2873495221138,0.46112260222435,1
burgio,1953,0.373939603567123,0.0626481845974922,0.00389066780917346,2.26026138989255e-4,0.0788237452507019,0.239896729588509,0.436547994613647,1
burgio,1958,0.481849312782288,0.101664386689663,0.0047394959256053,3.47199442330748e-4,0.0379569716751575,0.192443951964378,0.411973387002945,1
burgio,1963,0.377358496189117,0.127308636903763,0.00553915742784739,4.96737542562187e-4,0.0107495281845331,0.1519765406847,0.393312245607376,1
burgio,1968,0.414898425340652,0.132894977927208,0.00626506935805082,6.88822823576629e-4,0.00403107283636928,0.1219871789217,0.383521318435669,1
burgio,1972,0.39101654291153,0.135627567768097,0.00738748675212264,0.00137263420037925,0,0.101234324276447,0.37398236989975,1
burgio,1976,0.41247832775116,0.133150711655617,0.010134968906641,0.00364687480032444,0,0.0901973694562912,0.359324842691422,1
burgio,1979,0.466059237718582,0.131293073296547,0.0121955806389451,0.00535255530849099,0,0.0819196552038193,0.348331689834595,1
burgio,1983,0.424147218465805,0.136208161711693,0.0133259790018201,0.00603396398946643,0.0025828187353909,0.0671849548816681,0.334958434104919,1
burgio,1987,0.446494460105896,0.148515194654465,0.0128392949700356,0.00512254051864147,0.00774845574051142,0.0487524978816509,0.322869449853897,1
burgio,1992,0.511241436004639,0.151150271296501,0.0144116170704365,0.0054054637439549,0.0116226840764284,0.0301071722060442,0.305676460266113,1
buscemi,1946,0.454099506139755,0.01055365242064,0.00230234232731164,0,0.291073560714722,0.268937855958939,0.406907916069031,0
buscemi,1948,0.551539480686188,0.021460110321641,0.00288516492582858,0,0.256849646568298,0.255598306655884,0.400702804327011,0
buscemi,1953,0.564229965209961,0.0487262569367886,0.00434222118929029,7.44846416637301e-4,0.171289876103401,0.222249403595924,0.385190039873123,0
buscemi,1958,0.625570774078369,0.0759924054145813,0.00579927721992135,0.00156268500722945,0.0857301130890846,0.188900515437126,0.369677275419235,0
buscemi,1963,0.58222222328186,0.0919704139232635,0.00734759727492929,0.00239600613713264,0.0280175972729921,0.163487076759338,0.359105497598648,0
buscemi,1968,0.648261785507202,0.0910162106156349,0.00903281290084124,0.00325255119241774,0.0120759643614292,0.149976819753647,0.35594516992569,0
buscemi,1972,0.538947343826294,0.0902663096785545,0.0107120219618082,0.00394732179120183,0.00225988705642521,0.138484999537468,0.352441966533661,0
buscemi,1976,0.573958337306976,0.0895568132400513,0.0133843403309584,0.00467069540172815,0.00125549279619008,0.124942302703857,0.346014022827148,0
buscemi,1979,0.522799551486969,0.089024692773819,0.0153885800391436,0.00521322572603822,5.02197130117565e-4,0.11478528380394,0.341193079948425,0
buscemi,1983,0.505423009395599,0.0947586745023727,0.0170949622988701,0.00600791769102216,0.00263157906010747,0.100343033671379,0.3298259973526,0
buscemi,1987,0.542518854141235,0.106936119496822,0.0178354065865278,0.00687392801046371,0.00789473671466112,0.0850012376904488,0.313519805669785,0
buscemi,1992,0.57612669467926,0.116751283407211,0.0193849317729473,0.008299277164042,0.011842105537653,0.066443495452404,0.293658912181854,0
busetopalizzolo,1946,0.114118590950966,0,6.72249647323042e-4,0,0.0980515033006668,0.248222559690475,0.427731275558472,0
busetopalizzolo,1948,0.263826906681061,0,9.75128437858075e-4,6.16643083048984e-5,0.0862762778997421,0.234782010316849,0.419432312250137,0
busetopalizzolo,1953,0.298916071653366,0.023304795846343,0.00173232541419566,2.99234903650358e-4,0.0568382143974304,0.201180651783943,0.398684918880463,0
busetopalizzolo,1958,0.440983027219772,0.0653066262602806,0.00248952233232558,5.36805484443903e-4,0.027400154620409,0.167579293251038,0.37793755531311,0
busetopalizzolo,1963,0.321982592344284,0.0960026010870934,0.00290107307955623,6.52678369078785e-4,0.0118848588317633,0.136717200279236,0.363644361495972,0
busetopalizzolo,1968,0.368138670921326,0.109739787876606,0.00279415398836136,5.86004753131419e-4,0.0172537099570036,0.10996401309967,0.359032481908798,0
busetopalizzolo,1972,0.393115162849426,0.1250179708004,0.00298876012675464,5.80026768147945e-4,0.0188411083072424,0.0896021276712418,0.355380326509476,0
busetopalizzolo,1976,0.467781394720078,0.153161451220512,0.00402379035949707,7.16131762601435e-4,0.0123054571449757,0.0723622515797615,0.351840198040009,0
busetopalizzolo,1979,0.450997412204742,0.174269065260887,0.00480006262660027,8.18210421130061e-4,0.0074037192389369,0.0594323463737965,0.349185109138489,0
busetopalizzolo,1983,0.467998176813126,0.185624107718468,0.0064347474835813,0.00164358969777822,0.00424329424276948,0.0479396469891071,0.33973890542984,0
busetopalizzolo,1987,0.487804889678955,0.180190697312355,0.00866908673197031,0.00315824337303638,0.00445809587836266,0.0421941205859184,0.324386566877365,0
busetopalizzolo,1992,0.477669894695282,0.167687386274338,0.0120339160785079,0.00526910414919257,0.0042994455434382,0.0347117781639099,0.30531257390976,0
butera,1946,0.427693754434586,0,0.00370765617117286,3.86720144888386e-4,0.0670156255364418,0.288988292217255,0.511914491653442,0
butera,1948,0.538476049900055,0,0.00364848133176565,4.19385702116415e-4,0.0601438023149967,0.275163471698761,0.502183794975281,0
butera,1953,0.500877201557159,0.0772942006587982,0.00350054423324764,5.01049624290317e-4,0.0429642423987389,0.240601420402527,0.477857142686844,0
butera,1958,0.480499744415283,0.164527505636215,0.00335260736756027,5.8271357556805e-4,0.0257846787571907,0.206039384007454,0.453530490398407,0
butera,1963,0.60550457239151,0.200614407658577,0.00348039739765227,6.7362526897341e-4,0.0124095967039466,0.174293339252472,0.438949048519135,0
butera,1968,0.545260667800903,0.159981712698936,0.00402177823707461,7.78408721089363e-4,0.00474123191088438,0.146771252155304,0.43898543715477,0
butera,1972,0.524226784706116,0.130826145410538,0.00472951587289572,0.00102967408020049,1.74284155946225e-4,0.126818597316742,0.435936957597733,0
butera,1976,0.445397228002548,0.111722342669964,0.00626115221530199,0.00178325560409576,3.10568255372345e-4,0.113061025738716,0.42365562915802,0
butera,1979,0.486001044511795,0.0973944887518883,0.00740987900644541,0.00234844163060188,4.12781315390021e-4,0.102742843329906,0.414444625377655,0
butera,1983,0.408020704984665,0.0874169245362282,0.00985450111329556,0.00351986521854997,0.00740042747929692,0.090969406068325,0.399690926074982,0
butera,1987,0.449409335851669,0.0865656062960625,0.0132121089845896,0.00510913040488958,0.021239435300231,0.081180103123188,0.38246488571167,0
butera,1992,0.533738911151886,0.0819146409630775,0.0196746494621038,0.00833510421216488,0.0315705984830856,0.067637138068676,0.35689577460289,0
caccamo,1946,0.534036695957184,0.0125182215124369,0.00255467882379889,2.59843072853982e-5,0.113563388586044,0.260959804058075,0.550259947776794,1
caccamo,1948,0.80025178194046,0.0206238497048616,0.00287059997208416,1.72977946931496e-4,0.0987498760223389,0.247270360589027,0.535939931869507,1
caccamo,1953,0.672107756137848,0.0408879183232784,0.00366040272638202,5.40462089702487e-4,0.0617160946130753,0.213046714663506,0.500140011310577,1
caccamo,1958,0.651212573051453,0.0611519850790501,0.00445020524784923,9.07946203369647e-4,0.0246823132038116,0.178823068737984,0.464340031147003,1
caccamo,1963,0.635475695133209,0.0815884694457054,0.00508948788046837,0.00120180612429976,0.00203864788636565,0.150164574384689,0.438000947237015,1
caccamo,1968,0.655605375766754,0.102283582091331,0.00550299091264606,0.00138522987253964,9.80158918537199e-4,0.129853814840317,0.425853192806244,1
caccamo,1972,0.707565546035767,0.11551196873188,0.00604492798447609,0.00175046944059432,5.12915838044137e-4,0.114601962268353,0.416608095169067,1
caccamo,1976,0.794935762882233,0.118757247924805,0.00722026731818914,0.00277121062390506,0.0011843170505017,0.102340400218964,0.408782303333282,1
caccamo,1979,0.733359336853027,0.121191196143627,0.00810177158564329,0.00353676662780344,0.00168786803260446,0.0931442305445671,0.402913004159927,1
caccamo,1983,0.711810111999512,0.117027521133423,0.00940639339387417,0.00434933556243777,0.00326313474215567,0.0829039514064789,0.391108363866806,1
caccamo,1987,0.631261765956879,0.10545489192009,0.0108402976766229,0.00495373224839568,0.00574226677417755,0.0746849551796913,0.375324904918671,1
caccamo,1992,0.689353585243225,0.094368152320385,0.0135104134678841,0.00622240034863353,0.00757523300126195,0.0637494400143623,0.353127419948578,1
calamonaci,1946,0.495726495981216,0.0204385332763195,7.56632653065026e-4,0,0.0878361612558365,0.296023517847061,0.497656226158142,0
calamonaci,1948,0.530386745929718,0.0279214829206467,0.00125198450405151,0,0.0778388530015945,0.279359757900238,0.487720906734467,0
calamonaci,1953,0.594381034374237,0.0466288588941097,0.00249036424793303,2.23588591325097e-4,0.0528455823659897,0.237700343132019,0.4628826379776,0
calamonaci,1958,0.489417999982834,0.0653362348675728,0.00372874410822988,7.82560091465712e-4,0.0278523080050945,0.1960409283638,0.438044369220734,0
calamonaci,1963,0.497058808803558,0.0760908275842667,0.00498857861384749,0.00140750384889543,0.0102850757539272,0.164417997002602,0.417794734239578,0
calamonaci,1968,0.407838970422745,0.0749162510037422,0.00628059497103095,0.00213140598498285,0.00385690340772271,0.147849828004837,0.404428005218506,0
calamonaci,1972,0.452674895524979,0.0814356580376625,0.00721070403233171,0.00280087511055171,0,0.131616488099098,0.394997030496597,0
calamonaci,1976,0.424736350774765,0.110332295298576,0.00783029943704605,0.00374138634651899,0,0.106446772813797,0.389353334903717,0
calamonaci,1979,0.428433269262314,0.132004767656326,0.00829499587416649,0.00444676959887147,0,0.0875694900751114,0.385120570659637,0
calamonaci,1983,0.446460992097855,0.149789586663246,0.0109071964398026,0.00613997969776392,0,0.0699812173843384,0.37202975153923,0
calamonaci,1987,0.370860934257507,0.156462579965591,0.0155120026320219,0.00858588796108961,0,0.0599743835628033,0.351491838693619,0
calamonaci,1992,0.465071767568588,0.15228109061718,0.0231642592698336,0.0131480656564236,0,0.0477303266525269,0.324402540922165,0
calascibetta,1946,0.437732338905334,0.142572566866875,0.00253757042810321,8.48160998430103e-5,0.201572507619858,0.267423510551453,0.485522449016571,0
calascibetta,1948,0.644529283046722,0.167510747909546,0.00321513717062771,3.99365060729906e-4,0.178740650415421,0.254442900419235,0.475856095552444,0
calascibetta,1953,0.465478837490082,0.229856207966805,0.00490905437618494,0.00118573755025864,0.121660985052586,0.221991404891014,0.451690196990967,0
calascibetta,1958,0.528179526329041,0.292201668024063,0.00660297134891152,0.00197211001068354,0.0645813196897507,0.189539909362793,0.427524268627167,0
calascibetta,1963,0.514224350452423,0.318428546190262,0.00751692103222013,0.00245265918783844,0.0243023559451103,0.161215126514435,0.407782971858978,0
calascibetta,1968,0.54331910610199,0.290477514266968,0.00726092094555497,0.00247447355650365,0.00922443531453609,0.139080405235291,0.394678562879562,0
calascibetta,1972,0.511310815811157,0.265863329172134,0.00782309286296368,0.00283835106529295,1.59914721734822e-4,0.121964700520039,0.382246375083923,0
calascibetta,1976,0.467009693384171,0.234489172697067,0.0106861805543303,0.00424150703474879,8.88415088411421e-5,0.106625229120255,0.363968223333359,0
calascibetta,1979,0.450686246156693,0.210958540439606,0.012833496555686,0.00529387407004833,3.55366028088611e-5,0.0951206311583519,0.350259602069855,0
calascibetta,1983,0.476557672023773,0.185471326112747,0.015839634463191,0.00695033045485616,0.0010769844520837099,0.0819272100925446,0.335800290107727,0
calascibetta,1987,0.510705292224884,0.165871068835258,0.0189888253808022,0.00886008702218533,0.00323095312342048,0.070879839360714,0.325159817934036,0
calascibetta,1992,0.539849102497101,0.138973921537399,0.0235481522977352,0.0118465144187212,0.00484642991796136,0.0566655397415161,0.311396270990372,0
calatabiano,1946,0.264581859111786,0.00691561680287123,0.00168497313279659,2.52357043791562e-4,0.246305599808693,0.304713636636734,0.478679239749908,0
calatabiano,1948,0.287181079387665,0.0112328538671136,0.00193859694991261,2.83930392470211e-4,0.216095432639122,0.29063007235527,0.471206218004227,0
calatabiano,1953,0.283269971609116,0.0220259465277195,0.00257265637628734,3.62863705959171e-4,0.140570014715195,0.255421161651611,0.452523678541183,0
